koi_period,koi_duration,koi_depth,koi_prad,koi_sma,koi_incl,koi_teq,koi_srad,koi_smass,koi_kepmag,koi_disposition,mission,tmag_raw
0.8912218,1.846,9160.0,15.1782,,,2274.0,1.59,,,FP,tess,12.8424
1.5380702,2.226,8770.0,18.9812,,,1862.0,2.06,,,FP,tess,13.3403
1.755115,2.3819547,7747.1683435,33.1493745,,,2358.8436545,2.4012699,,,PC,tess,12.5298
1.9740614,2.1627229,19601.2829646,,,,1452.9285261,,,,FP,tess,13.134
2.5850398,2.39,12980.0,14.2221,,,1360.0,1.2,,,PC,tess,12.8771
1.2979921,2.5298876,10855.6558194,39.1860336,,,1687.3618388,2.63993,,,PC,tess,13.4735
1.3570332,1.161,2150.0,,,,3013.0,,,,APC,tess,11.4204
3.8099858,4.3118658,13073.8770598,18.6054746,,,1603.7202215,1.58842,,,APC,tess,10.711
2.4563456,2.4372041,9097.6513647,,,,1350.8659866,,,,PC,tess,12.5112
4.3167817,2.75,8360.0,,,,1037.0,,,,PC,tess,11.9114
3.2346944,3.5710893,10156.5613928,13.3160023,,,1374.5742272,1.3147399,,,KP,tess,12.6877
1.9115371,2.647,11380.0,,,,,,,,PC,tess,13.4268
1.8532983,1.197,10790.0,,,,1304.0,,,,FP,tess,12.5299
5.6133922,1.424,15850.0,15.2695,,,861.0,1.07,,,FP,tess,12.6275
7.3105415,3.1,8940.0,15.0553,,,1068.0,1.58,,,PC,tess,13.0197
6.0978165,3.402,15220.0,14.2859,,,1143.0,1.11,,,PC,tess,13.1383
3.0002084,1.7,8545.0,25.2021,,,1471.0,1.41,,,APC,tess,11.3534
3.1198404,1.7646723,8016.8009531,12.1758,,,1324.8877848,1.13476,,,CP,tess,10.9541
2.5313956,3.128,9640.0,23.2858,,,2166.0,1.13,,,FP,tess,13.3888
4.2021893,2.742,9310.0,14.1363,,,1332.0,1.42,,,FP,tess,11.7211
6.481666,3.35,12000.0,22.7901,,,,1.99,,,PC,tess,11.9344
2.2020405,1.675,11000.0,,,,1176.0,,,,PC,tess,12.5531
3.1872086,3.4290537,15583.7155253,21.2058311,,,1713.5741385,1.64157,,,PC,tess,11.5954
5.2019364,2.994,5830.0,9.64178,,,1170.0,1.27,,,PC,tess,12.1833
4.1632657,1.874,16500.0,17.3522,,,846.0,1.34,,,PC,tess,13.3673
0.3093954,0.442,7680.0,15.7244,,,1789.0,0.73,,,FP,tess,13.0744
1.8639309,3.297,3640.0,14.7339,,,3289.0,1.57,,,FP,tess,12.5769
1.0372587,0.9802399,1097.7645947,4.6818337,,,2118.4620452,1.3164999,,,APC,tess,10.9767
1.1239202,0.824,1100.0,8.30438,,,1749.0,2.06,,,PC,tess,10.813
3.1940809,3.706,3380.0,12.9018,,,1741.0,2.24,,,PC,tess,11.6084
0.9277787,0.997,3020.0,13.2413,,,1638.0,2.42,,,PC,tess,12.2196
1.9410635,1.771526,4846.7705905,11.8231228,,,1750.0498731,1.46336,,,PC,tess,11.0414
1.6127665,1.717,9630.0,,,,1821.0,,,,PC,tess,13.3219
5.271813,4.104,20390.0,10.3325,,,1272.0,0.73,,,PC,tess,13.2883
4.118418,2.232,13140.0,17.7065,,,1178.0,1.5,,,APC,tess,12.7054
0.476873,1.135,1930.0,16.2032,,,2388.0,3.57,,,FP,tess,11.857
2.5650361,2.273,9190.0,13.0681,,,1441.0,1.34,,,PC,tess,13.2016
2.5402287,2.3204775,8272.7904433,16.3917196,,,1939.0,1.5968,,,PC,tess,11.5948
5.7694373,3.9249606,4655.9610935,11.9640451,,,1230.8833686,1.5989701,,,PC,tess,13.0524
1.9804293,2.802,1830.0,10.1264,,,3107.0,1.29,,,PC,tess,10.7978
4.1273472,2.74,18840.0,20.1447,,,1582.0,1.44,,,FP,tess,12.8903
1.3298469,3.007,2190.0,6.98364,,,3735.0,0.81,,,FP,tess,11.9635
17.8552322,7.525823,8831.6711744,14.5976753,,,938.3377787,1.49114,,,KP,tess,10.931
4.0875563,4.550493,15662.5623222,19.9932642,,,1626.8581476,1.55158,,,PC,tess,12.2617
4.3170598,2.879,10240.0,12.9424,,,1215.0,1.25,,,FP,tess,11.9683
1.764534,2.187,27120.0,23.84,,,2124.0,1.2,,,FP,tess,13.33
1.9990323,1.19,12390.0,12.7486,,,1098.0,1.07,,,PC,tess,12.8649
4.4178042,2.5881434,6790.1682056,6.4020317,,,861.4483375,0.785799,,,CP,tess,12.0729
4.5956692,3.424,11760.0,14.2314,,,,1.3,,,PC,tess,11.0161
0.9399664,1.122492,587.9364245,6.6149456,,,3122.4488768,2.5465,,,FP,tess,10.3987
2.1083693,2.974,9250.0,13.1161,,,3226.0,1.35,,,PC,tess,13.1749
3.007925,3.032,7760.0,15.3022,,,1704.0,1.68,,,PC,tess,11.5752
2.7568649,2.312,18380.0,,,,,,,,FP,tess,13.0852
9.8170028,3.341,6510.0,12.7271,,,1043.0,1.49,,,PC,tess,11.438
3.6691817,2.112,9890.0,,,,891.0,,,,PC,tess,13.2036
8.084554,1.991,6180.0,14.1848,,,990.0,1.15,,,PC,tess,12.1357
4.6387689,3.569,11400.0,13.0535,,,1153.9361568,1.2,,,PC,tess,12.9084
5.2667367,2.788,2910.0,8.71675,,,1106.0,1.6,,,CP,tess,11.3209
1.3176767,1.692,530.0,4.16809,,,2137.0,1.73,,,FP,tess,10.9683
3.310636,3.9,590.0,,,,935.0,,,,FP,tess,10.9511
9.10326,1.928,14080.0,26.9344,,,781.0,1.21,,,PC,tess,12.8895
3.121339,4.331,26300.0,9.21314,,,1091.0,0.56,,,FP,tess,13.2966
3.0373017,4.664,6290.0,,,,2095.0,,,,FP,tess,12.9875
4.4168832,3.659,11250.0,14.9431,,,1314.0,1.42,,,PC,tess,12.7937
5.2462501,5.702662,8285.7164803,,,,1048.9603973,,,,PC,tess,12.066
2.7567478,2.167,9790.0,,,,,,,,PC,tess,12.4109
3.5410781,2.062,3020.0,4.63661,,,906.0,0.82,,,PC,tess,11.2287
11.3201226,3.276,31070.0,12.7584,,,640.0,0.74,,,PC,tess,12.3944
4.1584817,3.796,7650.0,16.4644,,,,1.87,,,PC,tess,11.5199
3.7037478,4.403,4210.0,14.1169,,,1935.0,2.2,,,PC,tess,12.3142
3.0827487,3.763,14750.0,20.1593,,,2054.0,1.61,,,PC,tess,11.528
16.45209,6.461,3320.0,8.62362,,,,1.85,,,PC,tess,12.3409
4.4064273,1.422,5280.0,14.7596,,,983.0,1.86,,,APC,tess,12.3705
8.4843917,4.224,5630.0,13.159,,,1243.0,1.65,,,PC,tess,12.8224
5.5280331,5.153,1850.0,9.24388,,,1487.0,2.11,,,PC,tess,12.231
3.8212977,2.4584304,13607.9927553,11.6869491,,,1087.6474599,0.992137,,,PC,tess,11.488
9.3236885,2.0,12730.0,13.41,,,631.0,1.15,,,PC,tess,13.2319
1.805376,2.0790249,21680.3724998,12.0157766,,,1226.8109303,0.820538,,,KP,tess,12.8416
4.9056578,3.172,9475.0,9.37482,,,1211.0,1.01,,,PC,tess,12.8277
4.0088245,2.7370959,21483.7462243,11.5444262,,,914.3568608,0.795696,,,KP,tess,11.9475
3.7026941,1.884,13130.0,20.0,,,1343.0,1.5,,,PC,tess,12.9723
3.2523102,2.711,11410.0,9.6972,,,1231.0,0.9,,,PC,tess,13.2597
8.0635,3.396,5180.0,24.3071,,,1390.0,1.71,,,FP,tess,12.2524
5.016641,3.203,10347.0,17.7733,,,1310.0,1.83,,,PC,tess,12.9025
4.0517972,2.84,6256.0,11.2646,,,1321.0,1.45,,,PC,tess,12.4226
2.3874731,2.8056588,14252.9367639,15.9427336,,,1661.0534911,1.27379,,,PC,tess,11.7506
1.2678043,0.893,8549.0,8.74635,,,1186.0,0.9,,,PC,tess,13.2666
1.0666963,1.7165498,19028.8653052,,,,1783.8643732,,,,PC,tess,11.7344
3.6554335,3.699,9680.0,15.7486,,,1568.0,1.56,,,PC,tess,11.789
9.312167,4.867,15226.0,,,,918.0,,,,PC,tess,12.6864
3.5884855,2.481,6810.0,,,,,,,,PC,tess,13.1142
2.6816329,2.695,3100.0,13.2689,,,1829.0,2.34,,,FP,tess,13.1802
6.3854622,3.682,6720.0,9.57629,,,1064.0,1.17,,,PC,tess,12.796
1.5351652,0.9492628,2977.6306495,6.8350786,,,1040.9776611,0.744573,,,APC,tess,11.9699
1.7384809,2.6777485,3882.8974217,12.9358521,,,1915.6210676,1.72093,,,FP,tess,12.3512
3.0789699,3.709,9695.0,15.4449,,,1679.0,1.64,,,PC,tess,12.9106
1.4822451,1.595,21920.0,14.0641,,,1278.0,0.91,,,KP,tess,12.883
3.1493729,2.708,18830.0,13.6409,,,1293.0,0.96,,,PC,tess,13.1431
2.9708603,3.122,4020.0,,,,,,,,FA,tess,11.171
3.1315583,3.737,5140.0,11.2819,,,1589.0,1.69,,,PC,tess,12.7295
2.4188647,2.5,5441.0,20.8975,,,1903.0,2.9,,,PC,tess,12.0526
3.2337884,2.102,9188.0,15.3732,,,1219.0,1.64,,,PC,tess,12.6627
3.4898546,1.567,14004.0,14.1029,,,1005.0,1.2,,,PC,tess,12.7362
3.1988858,3.4044306,12106.5704512,19.4201044,,,1673.2690337,1.7076499,,,PC,tess,13.1611
14.2337615,2.5070875,4283.0743607,6.823525,,,751.8284274,1.03392,,,PC,tess,12.5633
4.8893985,2.848,6907.0,12.8723,,,1081.0,1.62,,,PC,tess,12.8069
5.6902814,2.344,21290.0,12.9495,,,925.0,0.86,,,FP,tess,12.0
3.2131823,3.325,13772.0,13.6367,,,1450.0,1.3,,,PC,tess,13.2595
5.7456862,3.339,9441.0,10.8845,,,1117.0,1.19,,,PC,tess,13.1948
7.6460931,3.508,3132.0,8.25522,,,1056.0,1.49,,,PC,tess,11.8728
2.9708659,3.4295536,11761.9984291,14.8135617,,,1495.2487083,1.30269,,,PC,tess,12.373
19.8875338,1.34,3020.0,13.605,,,565.0,1.57,,,FP,tess,10.8154
2.6342729,3.998,3190.0,,,,,,,,FP,tess,12.2546
3.4945148,2.555,8254.0,11.03,,,1215.0,1.2,,,PC,tess,11.6203
3.9365629,2.19,15461.0,8.09927,,,706.0,0.61,,,CP,tess,12.7882
8.22388,1.834,16190.0,12.4698,,,618.0,0.99,,,APC,tess,12.9465
1.9617969,2.7570171,14086.214603,13.2107214,,,1560.1038498,1.09703,,,KP,tess,13.0942
2.6340964,3.477,2250.0,4.1106,,,1601.0,0.83,,,FP,tess,11.963
3.2403602,3.216,9687.0,12.8678,,,1627.0,1.36,,,PC,tess,12.1665
2.5266409,1.502,2690.0,18.3972,,,1463.0,3.6,,,PC,tess,12.2391
5.0859432,2.57,7091.0,13.8966,,,,1.48,,,FP,tess,11.224
1.8048106,4.3641932,4555.9682539,14.8028768,,,2238.402212,2.1619599,,,PC,tess,12.7382
4.2186625,3.2580998,18527.6525232,13.6976778,,,1071.6603274,1.0068901,,,KP,tess,12.7628
3.7330471,5.863,22330.0,,,,1705.0,,,,PC,tess,12.9487
4.9276886,1.7461195,13381.8682851,21.6677618,,,1062.6576955,1.1462801,,,PC,tess,12.5931
5.7208592,3.034,15720.0,14.6233,,,1038.0,1.13,,,PC,tess,13.201
0.4941631,0.916,536.0,3.325,,,,1.33,,,PC,tess,10.4913
1.2205315,1.867,3898.0,43.2978,,,3910.0,3.49,,,PC,tess,12.1395
5.7361495,4.718,11834.0,,,,1278.0,,,,PC,tess,13.3405
4.084447,1.829,20681.0,14.1047,,,883.0,0.96,,,PC,tess,12.5822
1.5492212,2.287,1420.0,6.80431,,,2685.0,1.78,,,FP,tess,10.9469
1.831733,2.006,2188.0,12.5113,,,1975.0,2.7,,,PC,tess,12.1497
2.959842,2.53,11248.0,12.6502,,,1273.0,1.13,,,PC,tess,12.851
2.1795448,2.523,24110.0,21.4131,,,1515.0,1.42,,,PC,tess,13.3858
3.1116107,2.729,2590.0,,,,,,,,PC,tess,12.3524
2.923461,3.379,5092.0,15.738,,,1643.0,2.4,,,PC,tess,13.0449
3.2637419,1.977,8150.0,13.3617,,,1186.0,1.42,,,PC,tess,13.137
12.11028,3.335,35060.0,34.1747,,,856.0,1.29,,,APC,tess,13.2642
1.7556768,2.071,12260.0,13.529,,,1520.0,1.19,,,PC,tess,13.321
1.5244603,1.665,1648.0,14.6878,,,2356.9493582,1.85,,,PC,tess,11.4822
3.4796904,3.691,3796.0,16.6632,,,1784.0,2.97,,,PC,tess,11.7419
4.6017262,1.471,14162.0,13.5575,,,851.0,1.12,,,PC,tess,13.0006
2.277182,1.675,5220.0,8.26117,,,1241.0,1.12,,,PC,tess,12.7096
3.3325651,2.146,12600.0,24.4764,,,,1.5,,,APC,tess,12.1904
5.5122277,2.82,10785.0,12.2781,,,998.0,1.18,,,PC,tess,13.1951
4.0898871,2.736,30000.0,15.4339,,,1240.0,1.11,,,PC,tess,12.328
3.1004285,3.513,12784.0,,,,3188.0,,,,FP,tess,12.6532
2.3882776,3.102,12572.0,18.5453,,,1950.0,0.87,,,FP,tess,13.4977
1.7025848,1.848351,7466.6719822,11.8582247,,,1652.5853359,1.27966,,,PC,tess,13.5477
3.9497635,1.9011439,8478.1708441,18.2571108,,,1467.7302713,1.44338,,,PC,tess,12.8235
2.6480838,3.42,11090.0,,,,1318.5238345,,,,PC,tess,12.8309
9.9908116,3.566,4620.0,13.9288,,,,2.02,,,PC,tess,10.7043
3.5639862,2.135,2126.0,10.1033,,,1451.0,2.41,,,FP,tess,11.5917
3.2975093,2.511,13404.0,12.8987,,,1204.0,1.18,,,PC,tess,12.91
0.8746494,1.576,1910.0,3.71319,,,1740.0,0.81,,,PC,tess,12.4829
4.4085194,3.3016793,8977.0354304,12.4986982,,,1287.2452024,1.2983299,,,KP,tess,11.4453
5.4439776,2.9570233,9179.0608475,16.8830792,,,1217.0846478,1.41985,,,PC,tess,13.0772
0.7415247,1.196,2342.0,13.5277,,,1930.0,2.73,,,PC,tess,11.2959
1.2126653,1.356,5132.0,10.8168,,,1609.0,1.51,,,PC,tess,13.4357
4.7150255,3.302,4566.0,17.6148,,,1827.0,1.2,,,FP,tess,9.74346
2.1947767,2.1045072,7174.209618,13.7928815,,,1396.6323632,1.05234,,,PC,tess,12.8464
1.7266138,1.067,12043.0,16.1222,,,1836.4094485,1.41,,,PC,tess,12.9892
2.4254068,3.323,1910.0,11.0715,,,2552.0,2.51,,,FP,tess,11.2351
2.2390796,2.781,17069.0,16.4201,,,1522.0,1.29,,,PC,tess,13.2514
4.4619426,3.232,10390.0,13.0569,,,1245.0,1.36,,,PC,tess,13.128
5.9577768,4.6924078,12419.1287881,12.4756295,,,980.6686318,1.12249,,,PC,tess,13.4326
1.9341469,1.676,9465.0,,,,1133.0,,,,PC,tess,13.3318
3.6923071,1.139,14130.0,14.2002,,,1226.0,1.1,,,FP,tess,11.9814
4.8542148,5.588206,7842.3157995,18.9133256,,,1779.7012929,2.0394399,,,FP,tess,10.5873
5.9664078,2.816,20351.0,12.7661,,,905.0,0.89,,,PC,tess,12.8397
1.38665,2.238,24680.0,15.5656,,,1652.0,0.93,,,FP,tess,11.4996
1.7054246,1.021,3781.0,14.1638,,,1273.0,2.24,,,APC,tess,11.3584
4.6401269,3.0320144,9954.9098835,10.2407443,,,1007.016024,1.00936,,,KP,tess,11.7524
3.3462671,3.625,4070.0,12.1727,,,1438.0,1.91,,,PC,tess,11.3186
1.3697115,1.951,3867.0,20.6045,,,3261.0,2.15,,,PC,tess,11.4374
3.105654,1.999,12400.0,17.6225,,,1403.0,1.44,,,FP,tess,13.3483
4.9777448,2.891,13389.0,12.9782,,,1095.0,1.21,,,PC,tess,13.2757
5.0778064,3.6413963,14469.3182017,14.9343184,,,1095.3653389,1.24347,,,PC,tess,11.2381
4.4543921,6.186,18251.0,,,,1680.0,,,,PC,tess,13.3901
3.246208,3.4201513,9405.9910446,13.2996429,,,1471.4303775,1.34548,,,CP,tess,11.8433
2.4145007,2.272,7472.5714594,15.7019,,,1622.0,1.67,,,PC,tess,13.1033
5.4640119,2.928,3785.0,,,,,,,,PC,tess,9.1692
10.0755592,1.066,5820.0,8.169,,,405.0,0.97,,,PC,tess,11.9017
3.3411398,3.244,15431.0,15.9091,,,1614.0,1.3,,,PC,tess,12.6772
3.3210331,4.684,10206.0,,,,1545.0,,,,PC,tess,13.3538
9.0881638,3.402,24660.0,12.8974,,,765.0,0.8,,,CP,tess,11.419
2.5400911,1.668,4260.0,5.00683,,,886.0,0.77,,,PC,tess,12.6639
0.6041576,1.426,4997.0,28.9099,,,3439.0,1.97,,,APC,tess,13.3968
4.4236103,4.356,5831.0,13.1733,,,1549.0,1.86,,,PC,tess,12.4838
9.9441709,2.698,15252.0,22.7702,,,861.0,1.37,,,APC,tess,11.7635
2.3467263,4.2923576,6652.2691917,15.2126883,,,1890.956087,1.78044,,,PC,tess,12.488
3.0423931,2.7491505,10703.7246212,18.1780385,,,1833.1734999,1.65768,,,PC,tess,12.7775
4.0463709,3.0383534,27706.6329031,18.1541478,,,1172.1290154,1.05486,,,PC,tess,13.5134
4.4184429,3.2423132,12333.3914621,12.8324877,,,1221.5897336,1.11999,,,PC,tess,12.8166
4.2605739,2.5821706,20069.2666289,15.3220568,,,1110.4504109,1.0759,,,PC,tess,13.4313
2.2842184,1.07,8675.0,,,,898.0,,,,PC,tess,12.4434
3.8901335,4.0827715,6927.6783585,19.0494736,,,1862.711381,2.2370601,,,PC,tess,12.3653
1.3944879,1.8149062,12737.547033,18.0998636,,,1530.9212454,0.965059,,,PC,tess,13.3088
1.9025032,1.6652986,10717.8931836,11.3732439,,,1419.3123455,1.02592,,,KP,tess,12.3824
4.3701795,3.7808822,15001.3632154,15.4523265,,,1344.6689175,1.23067,,,PC,tess,13.4223
4.9107194,4.445,8240.0,14.9335,,,1499.0,1.66,,,PC,tess,13.2097
7.27299,4.323,13820.0,13.3662,,,1018.0,1.13,,,PC,tess,11.9786
3.2509846,2.2931885,10852.369209,,,,,,,,PC,tess,13.3033
3.4813814,2.2906804,5175.9836967,6.5778157,,,1080.8027122,0.910221,,,PC,tess,12.6635
2.4802272,3.51,8420.0,15.7506,,,1863.0,1.72,,,PC,tess,13.3727
3.0108217,1.723,8840.0,18.2459,,,1133.0,1.89,,,PC,tess,13.3125
1.5224706,1.3423331,8545.4542713,7.53174,,,1279.4602071,0.8,,,PC,tess,13.4418
10.4401778,2.783,14120.0,11.2253,,,639.0,0.89,,,PC,tess,12.5021
2.1547472,1.6582238,49552.1823437,11.6102486,,,689.8799484,0.50843,,,CP,tess,13.1751
2.4713543,2.3649813,8215.1143339,21.0203111,,,1669.7573784,2.0498199,,,PC,tess,12.9238
6.0985856,6.711,29180.0,,,,1308.0,,,,PC,tess,12.3186
10.1182835,2.645,3120.0,10.4862,,,970.0,1.82,,,APC,tess,11.5813
4.230596,4.263,3770.0,12.1709,,,1661.0,2.02,,,PC,tess,12.1578
1.2222265,1.5952613,7777.4504416,13.3612412,,,2250.09303,1.47816,,,PC,tess,12.8297
1.1202752,2.095,17470.0,17.524,,,,0.99,,,APC,tess,12.0312
4.7378265,1.7442136,3331.699976,20.9386989,,,1896.714755,2.6408801,,,PC,tess,11.4343
3.5411235,3.0771407,8736.2229728,10.2150358,,,1141.4685966,1.09532,,,PC,tess,12.6975
1.0788649,1.9801943,32197.0916181,18.4561494,,,1777.1321825,1.31,,,PC,tess,13.186
3.9442027,3.269,13590.0,14.6517,,,1453.0,1.22,,,PC,tess,13.3025
,6.092,8780.0,13.5121,,,1348.0,1.39,,,PC,tess,11.7012
4.7262208,3.2344044,9512.9165619,12.4034204,,,1177.5798524,1.1428699,,,FP,tess,13.135
4.8404431,2.6166045,27037.3771224,17.700332,,,1115.9893923,1.04742,,,PC,tess,13.0789
13.3988634,4.3926223,6620.0882527,12.8019377,,,993.9098444,1.46637,,,PC,tess,11.6439
6.5019596,3.078,7130.0,,,,2739.0,,,,FP,tess,11.1843
8.1744382,2.6721445,22628.9295034,,,,904.8073455,,,,PC,tess,12.9676
1.632,1.466,5500.0,9.24379,,,1484.0,1.11,,,FP,tess,13.2889
2.5404529,4.8434159,15551.1793793,,,,1614.3606628,,,,PC,tess,13.1507
5.6619072,2.149,4350.0,10.5138,,,,1.37,,,APC,tess,11.0131
2.9594651,3.84,2460.0,17.5182,,,2886.0,2.35,,,PC,tess,12.4096
2.1263167,2.6213684,7318.4567789,22.1075367,,,2264.6722133,2.2823701,,,FP,tess,12.6396
2.141186,2.7636092,10052.7515924,,,,1443.8603659,,,,PC,tess,13.3835
3.3526843,3.9579058,11429.0738935,11.1102207,,,1284.4248381,1.0157599,,,PC,tess,11.3032
2.2091186,3.2100502,11835.254258,20.0456418,,,2086.8817852,1.79471,,,PC,tess,13.3273
5.5609997,4.204,9170.0,15.2954,,,1264.0,1.58,,,PC,tess,11.4963
4.3847594,4.7104727,8783.8532254,17.2316994,,,1629.5420157,1.75577,,,PC,tess,12.1502
3.4471559,3.7435577,9497.7556385,16.6194574,,,1609.4687264,1.67828,,,PC,tess,13.1072
5.4820954,4.4375744,8403.0676421,13.3111519,,,1154.1798573,1.28194,,,PC,tess,12.9998
2.0449361,2.732,29540.0,21.3235,,,1726.0,1.22,,,FA,tess,12.878
2.0449545,2.763,36060.0,18.9624,,,1400.0,0.97,,,PC,tess,13.1002
8.9279009,3.278,49560.0,15.0384,,,570.0,0.67,,,FP,tess,12.8814
2.1186344,2.553,4200.0,,,,1092.0,,,,PC,tess,12.7508
3.9010509,4.2743803,3017.5555289,15.3760904,,,2008.8567199,2.7449501,,,PC,tess,12.4084
1.6883103,2.674,7400.0,7.5805,,,1543.0,0.9,,,PC,tess,13.1464
1.8012697,3.182,1800.0,3.19942,,,1576.0,0.75,,,FP,tess,11.7603
1.5503072,2.3242495,4601.821312,15.625642,,,2689.3260002,1.98568,,,PC,tess,12.5715
2.3753009,1.502194,9683.8865565,14.7510708,,,1684.9911465,1.43317,,,PC,tess,13.2064
1.8751894,2.798,9200.0,14.0349,,,1641.0,1.5,,,PC,tess,13.2474
9.4546478,10.2947735,1354.9261507,12.7656513,,,908.9128651,3.2739301,,,PC,tess,10.4471
12.4844641,2.827,17130.0,8.49489,,,463.0,0.63,,,PC,tess,12.9865
2.9157041,3.375,12630.0,13.8344,,,1692.0,1.2,,,PC,tess,12.8826
2.8054221,3.6911464,7470.2865035,,,,1292.3377117,,,,PC,tess,12.8963
3.6502527,2.506,9000.0,21.323,,,1722.0,1.95,,,FP,tess,12.4332
2.5312823,4.428,1320.0,11.7709,,,2724.0,2.98,,,PC,tess,11.8974
5.5455798,3.1170996,8040.2832674,10.3353813,,,1002.1907807,1.07607,,,CP,tess,12.079
4.4236732,1.4711492,10682.1531772,12.6262986,,,1179.6108266,1.06163,,,APC,tess,11.5552
3.4391954,1.6681096,32914.4087358,12.4377309,,,705.1521561,0.637223,,,CP,tess,13.1858
3.4177514,3.415,10160.0,15.3577,,,1450.0,1.52,,,PC,tess,12.5489
1.6882863,2.636,5190.0,,,,,,,,FP,tess,12.816
2.7509863,1.998979,10686.8965192,12.6685799,,,1255.7382989,1.0711401,,,PC,tess,12.4502
0.5318566,0.955,15890.0,,,,1869.0,,,,APC,tess,13.0123
25.8944827,2.136,27610.0,17.6301,,,357.0,0.74,,,PC,tess,12.8508
0.6843601,0.762,720.0,6.83269,,,1873.0,2.17,,,PC,tess,10.6872
2.0042661,3.2004171,8701.8905063,17.4679856,,,2259.9883961,1.8149,,,PC,tess,12.5159
6.5718534,2.4724722,8510.3680527,17.2374292,,,893.7491602,1.89337,,,PC,tess,12.5944
3.1479532,3.3502554,10550.5908783,17.745577,,,1849.5348804,1.63943,,,PC,tess,11.7734
3.5414573,2.83,5930.0,7.74182,,,1190.0,0.99,,,PC,tess,13.1021
2.3907751,4.1827898,10809.3425575,21.8606641,,,1861.1528619,2.0989001,,,PC,tess,13.4784
2.1803154,2.6629308,8016.0263872,18.3770154,,,2274.9584022,1.9933,,,PC,tess,12.9859
10.3380912,3.972,6750.0,14.0125,,,1024.0,1.7,,,PC,tess,10.5375
1.55028,1.571,23529.8,14.723,,,1806.0,0.87,,,FP,tess,11.9969
0.9183768,1.009,6480.0,7.7093,,,1412.0,0.9,,,PC,tess,13.4706
3.6238662,2.723108,11798.1114337,16.4563404,,,1534.6607085,1.39527,,,PC,tess,13.1454
4.1689145,2.1905198,7081.4201521,7.3156426,,,961.3875339,0.874119,,,PC,tess,12.6409
2.9508097,2.1699793,8878.2030994,19.4435142,,,1659.7353595,1.70744,,,PC,tess,12.5517
1.5970752,1.313,15510.0,,,,,,,,PC,tess,13.3678
5.3868381,3.225,18740.0,15.8461,,,1113.0,1.13,,,PC,tess,13.1657
1.3312309,1.396,7150.0,12.5661,,,1857.0,0.66,,,APC,tess,12.9076
2.3365744,2.53,4580.0,9.51324,,,1738.0,1.41,,,PC,tess,13.1961
5.6089886,2.7514799,7494.8820162,8.1185589,,,926.0791782,0.927391,,,PC,tess,13.0221
1.6180578,1.8204969,17254.7980935,,,,1552.5445917,,,,PC,tess,13.4167
3.10926,2.506,5448.84,9.58224,,,1338.0,1.18,,,FP,tess,13.105
1.4005308,2.1755276,21518.3969126,15.9952422,,,1665.0948975,1.06059,,,PC,tess,13.4718
3.2583798,2.196,4800.0,6.27906,,,1043.0,0.9,,,FP,tess,12.3794
10.3918699,1.167,4800.0,13.0244,,,594.0,1.69,,,APC,tess,12.0149
6.1080224,4.68,7840.0,12.8902,,,1345.0,1.48,,,PC,tess,12.8426
4.9386676,3.2881257,4880.2549784,21.2842391,,,1817.3748885,3.0218699,,,PC,tess,13.2906
4.6747218,1.61,8200.0,4.73219,,,513.0,0.5,,,CP,tess,12.4963
2.1040634,1.38,3200.0,14.9729,,,1792.0,1.54,,,APC,tess,12.3433
4.8163162,3.5830779,15809.0676843,14.751756,,,1087.3512039,1.1743,,,PC,tess,13.398
3.0923729,3.061,7200.0,15.1739,,,1763.0,1.76,,,PC,tess,11.3321
4.120004,1.9086349,13334.2651359,10.4236143,,,1034.5151246,0.902842,,,PC,tess,13.1351
0.91677,1.337,276.272,3.12766,,,2236.0,1.71,,,FP,tess,9.9124
13.247777,3.301,13420.0,11.7716,,,817.0,0.89,,,FP,tess,11.2119
3.1833919,2.017,9850.0,13.8362,,,1269.0,1.39,,,PC,tess,11.5787
0.7729066,1.109,2850.0,6.51984,,,1893.0,1.19,,,APC,tess,12.7859
3.2551315,2.3440735,14394.4055364,17.8868067,,,1512.6883561,1.3329901,,,PC,tess,13.1701
2.2019606,4.326,960.0,3.97533,,,2332.0,1.35,,,FA,tess,12.4091
2.8300213,1.646,3790.0,6.47417,,,1292.0,1.01,,,FP,tess,12.2361
14.9857436,5.8,9980.0,9.39924,,,984.0,0.86,,,FP,tess,11.6387
17.6229161,2.976,8430.0,11.2819,,,614.0,1.21,,,PC,tess,11.7983
2.6797436,2.0292672,9857.9233831,12.2250402,,,1316.5338707,1.07552,,,PC,tess,12.7739
8.2064867,2.9678542,29281.2259569,14.6693181,,,757.8882131,0.824569,,,FP,tess,12.7085
0.5045539,1.0056629,18806.2299248,18.3768141,,,2289.4942693,1.0,,,PC,tess,13.5029
1.6667559,2.35,1730.0,5.73913,,,2211.0,1.4,,,PC,tess,11.7248
5.8677921,3.400512,14083.5242428,12.8354727,,,997.224075,1.04333,,,PC,tess,12.9395
1.4658218,1.294,8700.0,12.9122,,,1311.0,1.36,,,PC,tess,12.5548
2.5492773,2.301,3970.0,13.2377,,,1647.0,2.07,,,PC,tess,12.1957
3.2905683,2.7899266,18079.622642,14.6087971,,,1240.8835851,1.06203,,,PC,tess,13.1225
3.8960447,2.15,13340.0,12.1478,,,976.0,1.02,,,PC,tess,12.7251
2.9859012,1.205,4150.0,14.0883,,,1195.0,1.94,,,APC,tess,11.9181
